0.864,0.864,0.86,0.856,0.852,0.888,N
0.864,0.86,0.856,0.852,0.888,0.864,N
0.86,0.856,0.852,0.888,0.864,0.86,N
0.856,0.852,0.888,0.864,0.86,0.856,N
0.852,0.888,0.864,0.86,0.856,0.852,N
0.888,0.864,0.86,0.856,0.852,0.856,N
0.864,0.86,0.856,0.852,0.856,0.884,N
0.86,0.856,0.852,0.856,0.884,0.86,N
0.856,0.852,0.856,0.884,0.86,0.856,N
0.852,0.856,0.884,0.86,0.856,0.852,N
0.856,0.884,0.86,0.856,0.852,0.844,N
0.884,0.86,0.856,0.852,0.844,0.868,N
0.86,0.856,0.852,0.844,0.868,0.868,N
0.856,0.852,0.844,0.868,0.868,0.86,N
0.852,0.844,0.868,0.868,0.86,0.852,N
0.844,0.868,0.868,0.86,0.852,0.856,N
0.868,0.868,0.86,0.852,0.856,0.848,N
0.868,0.86,0.852,0.856,0.848,0.872,N
0.86,0.852,0.856,0.848,0.872,0.872,N
0.852,0.856,0.848,0.872,0.872,0.848,N
0.856,0.848,0.872,0.872,0.848,0.856,N
0.848,0.872,0.872,0.848,0.856,0.852,N
0.872,0.872,0.848,0.856,0.852,0.848,N
0.872,0.848,0.856,0.852,0.848,0.876,N
0.848,0.856,0.852,0.848,0.876,0.856,N
0.856,0.852,0.848,0.876,0.856,0.856,N
0.852,0.848,0.876,0.856,0.856,0.852,N
0.848,0.876,0.856,0.856,0.852,0.852,N
0.876,0.856,0.856,0.852,0.852,0.848,N
0.856,0.856,0.852,0.852,0.848,0.872,N
0.856,0.852,0.852,0.848,0.872,0.864,N
0.852,0.852,0.848,0.872,0.864,0.856,N
0.852,0.848,0.872,0.864,0.856,0.852,N
0.848,0.872,0.864,0.856,0.852,0.848,N
0.872,0.864,0.856,0.852,0.848,0.852,N
0.864,0.856,0.852,0.848,0.852,0.88,N
0.856,0.852,0.848,0.852,0.88,0.856,N
0.852,0.848,0.852,0.88,0.856,0.856,N
0.848,0.852,0.88,0.856,0.856,0.852,N
0.852,0.88,0.856,0.856,0.852,0.844,N
0.88,0.856,0.856,0.852,0.844,0.864,N
0.856,0.856,0.852,0.844,0.864,0.864,N
0.856,0.852,0.844,0.864,0.864,0.856,N
0.852,0.844,0.864,0.864,0.856,0.856,N
0.844,0.864,0.864,0.856,0.856,0.852,N
0.864,0.864,0.856,0.856,0.852,0.848,N
0.864,0.856,0.856,0.852,0.848,0.868,N
0.856,0.856,0.852,0.848,0.868,0.872,N
0.872,0.856,0.852,0.852,0.848,0.864,N
0.856,0.852,0.852,0.848,0.864,0.872,N
0.852,0.852,0.848,0.864,0.872,0.856,N
0.852,0.848,0.864,0.872,0.856,0.856,N
0.848,0.864,0.872,0.856,0.856,0.856,N
0.864,0.872,0.856,0.856,0.856,0.848,N
