1.446,1.88,2.332,2.788,N
1.442,1.882,2.334,2.788,N
1.446,1.898,2.334,2.788,N
1.45,1.9,2.334,2.788,N
1.45,1.9,2.334,2.788,N
1.45,1.9,2.332,2.788,N
1.446,1.884,2.332,2.788,N
1.446,1.886,2.334,2.788,N
1.446,1.898,2.334,2.788,N
1.45,1.9,2.332,2.788,N
1.45,1.902,2.334,2.788,N
1.45,1.902,2.334,2.788,N
1.446,1.89,2.332,2.788,N
1.446,1.886,2.334,2.788,N
1.446,1.898,2.332,2.788,N
1.45,1.9,2.334,2.788,N
1.45,1.9,2.334,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.884,2.332,2.788,N
1.444,1.878,2.334,2.788,N
1.446,1.9,2.334,2.788,N
1.45,1.9,2.334,2.788,N
1.45,1.902,2.332,2.786,N
1.45,1.9,2.332,2.788,N
1.45,1.886,2.332,2.788,N
1.446,1.892,2.332,2.788,N
1.446,1.898,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.9,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.892,2.332,2.788,N
1.446,1.878,2.332,2.788,N
1.442,1.894,2.334,2.788,N
1.446,1.9,2.334,2.788,N
1.446,1.9,2.334,2.788,N
1.898,2.334,2.788,3.244,N
1.446,1.892,2.332,2.788,N
1.876,2.332,2.788,3.242,N
1.432,1.882,2.332,2.788,N
1.446,1.894,2.332,2.788,N
1.446,1.892,2.334,2.788,N
1.446,1.898,2.334,2.788,N
1.444,1.88,2.332,2.788,N
1.438,1.878,2.332,2.788,N
1.428,1.88,2.332,2.788,N
1.444,1.892,2.334,2.788,N
1.446,1.898,2.334,2.788,N
1.446,1.898,2.334,2.788,N
1.446,1.884,2.332,2.788,N
1.432,1.876,2.332,2.788,N
1.428,1.88,2.334,2.788,N
1.444,1.892,2.334,2.788,N
1.446,1.898,2.334,2.788,N
1.446,1.898,2.334,2.788,N
1.446,1.892,2.332,2.788,N
1.444,1.878,2.332,2.788,N
1.44,1.878,2.334,2.788,N
1.444,1.898,2.334,2.788,N
1.446,1.9,2.334,2.788,N
1.9,2.334,2.788,3.242,N
1.446,1.898,2.332,2.788,N
1.446,1.882,2.332,2.788,N
1.444,1.892,2.334,2.788,N
1.446,1.898,2.334,2.788,N
1.45,1.902,2.334,2.788,N
1.45,1.9,2.334,2.786,N
1.45,1.904,2.334,2.788,N
1.45,1.894,2.334,2.788,N
1.446,1.9,2.334,2.788,N
1.45,1.904,2.338,2.786,N
1.452,1.906,2.334,2.786,N
1.452,1.904,2.332,2.786,N
1.452,1.904,2.332,2.786,N
1.45,1.898,2.332,2.788,N
1.446,1.898,2.334,2.788,N
1.45,1.904,2.334,2.786,N
1.45,1.904,2.334,2.786,N
1.45,1.902,2.334,2.786,N
1.45,1.902,2.334,2.788,N
1.45,1.898,2.332,2.788,N
1.446,1.884,2.332,2.788,N
1.444,1.894,2.334,2.788,N
1.446,1.902,2.334,2.788,N
1.45,1.9,2.334,2.788,N
1.9,2.334,2.788,3.244,N
1.446,1.892,2.332,2.788,N
1.878,2.332,2.788,3.242,N
1.438,1.882,2.332,2.788,N
1.446,1.898,2.334,2.788,N
1.45,1.9,2.334,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.892,2.332,2.788,N
1.444,1.878,2.332,2.788,N
1.444,1.89,2.334,2.788,N
1.446,1.898,2.334,2.788,N
1.45,1.9,2.332,2.786,N
1.45,1.9,2.332,2.788,N
1.45,1.898,2.332,2.788,N
1.446,1.884,2.332,2.788,N
1.446,1.894,2.334,2.788,N
1.446,1.9,2.334,2.788,N
1.45,1.9,2.334,2.788,N
1.45,1.9,2.332,2.786,N
1.45,1.898,2.332,2.788,N
1.446,1.88,2.332,2.788,N
1.444,1.884,2.332,2.788,N
1.446,1.902,2.334,2.788,N
1.45,1.902,2.332,2.786,N
1.45,1.904,2.334,2.786,N
1.45,1.904,2.332,2.786,N
1.45,1.898,2.332,2.788,N
1.45,1.9,2.334,2.786,N
1.45,1.904,2.332,2.784,N
1.452,1.906,2.332,2.784,N
1.462,1.906,2.332,2.78,N
1.472,1.906,2.332,2.784,N
1.462,1.906,2.332,2.784,N
1.452,1.904,2.332,2.784,N
1.452,1.904,2.332,2.784,N
1.454,1.906,2.332,2.782,N
1.46,1.906,2.332,2.784,N
1.454,1.904,2.332,2.784,N
1.452,1.902,2.332,2.786,N
1.45,1.894,2.332,2.786,N
1.446,1.9,2.334,2.786,N
1.45,1.904,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.9,2.332,2.786,N
1.45,1.898,2.332,2.788,N
1.446,1.886,2.332,2.788,N
1.446,1.894,2.332,2.788,N
1.446,1.898,2.332,2.788,N
1.45,1.9,2.332,2.788,N
1.45,1.898,2.332,2.786,N
1.45,1.898,2.332,2.788,N
1.446,1.882,2.332,2.788,N
1.446,1.886,2.334,2.788,N
1.446,1.9,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.904,2.332,2.786,N
1.452,1.904,2.332,2.788,N
1.45,1.898,2.332,2.788,N
1.45,1.898,2.332,2.788,N
1.45,1.904,2.334,2.786,N
1.45,1.904,2.332,2.786,N
1.452,1.902,2.332,2.786,N
1.45,1.9,2.332,2.786,N
1.45,1.9,2.332,2.788,N
1.446,1.882,2.332,2.786,N
1.446,1.9,2.334,2.786,N
1.45,1.902,2.334,2.786,N
1.45,1.904,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.904,2.332,2.788,N
1.45,1.894,2.332,2.788,N
1.446,1.9,2.332,2.786,N
1.45,1.904,2.332,2.786,N
1.452,1.904,2.334,2.786,N
1.45,1.904,2.332,2.786,N
1.45,1.902,2.332,2.788,N
1.45,1.89,2.332,2.786,N
1.446,1.902,2.334,2.786,N
1.45,1.902,2.332,2.786,N
1.452,1.904,2.334,2.786,N
1.452,1.904,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.892,2.332,2.786,N
1.45,1.898,2.332,2.786,N
1.45,1.904,2.332,2.786,N
1.452,1.904,2.332,2.786,N
1.452,1.904,2.334,2.786,N
1.45,1.9,2.332,2.788,N
1.45,1.894,2.334,2.788,N
1.446,1.902,2.332,2.786,N
1.45,1.904,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.892,2.332,2.788,N
1.444,1.876,2.332,2.786,N
1.444,1.898,2.332,2.786,N
1.45,1.898,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.902,2.332,2.788,N
1.45,1.894,2.332,2.788,N
1.446,1.882,2.334,2.788,N
1.444,1.898,2.334,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.9,2.332,2.788,N
1.446,1.894,2.332,2.788,N
1.446,1.892,2.332,2.788,N
1.44,1.878,2.332,2.788,N
1.436,1.88,2.334,2.788,N
1.444,1.898,2.334,2.788,N
1.446,1.892,2.332,2.788,N
1.446,1.894,2.332,2.788,N
1.444,1.878,2.332,2.788,N
1.424,1.876,2.332,2.788,N
1.422,1.878,2.334,2.788,N
1.436,1.89,2.334,2.788,N
1.444,1.892,2.334,2.788,N
1.446,1.886,2.332,2.788,N
1.444,1.884,2.332,2.788,N
1.44,1.878,2.332,2.788,N
1.438,1.882,2.334,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.898,2.334,2.788,N
1.45,1.9,2.334,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.882,2.332,2.788,N
1.444,1.88,2.332,2.788,N
1.444,1.894,2.332,2.788,N
1.446,1.9,2.332,2.788,N
1.894,2.332,2.786,3.242,N
1.446,1.898,2.332,2.788,N
1.446,1.878,2.332,2.788,N
1.438,1.882,2.332,2.788,N
1.446,1.898,2.334,2.788,N
1.45,1.902,2.334,2.788,N
1.45,1.9,2.334,2.788,N
1.45,1.9,2.332,2.788,N
1.45,1.898,2.332,2.788,N
1.446,1.892,2.332,2.788,N
1.446,1.898,2.332,2.786,N
1.45,1.9,2.332,2.786,N
1.45,1.9,2.332,2.786,N
1.45,1.9,2.332,2.788,N
1.446,1.886,2.332,2.788,N
1.446,1.894,2.334,2.788,N
1.446,1.9,2.334,2.786,N
1.45,1.904,2.334,2.786,N
1.45,1.904,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.898,2.332,2.788,N
1.446,1.894,2.334,2.788,N
1.446,1.9,2.332,2.786,N
1.45,1.904,2.334,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.904,2.332,2.788,N
1.45,1.886,2.332,2.788,N
1.446,1.886,2.332,2.788,N
1.446,1.898,2.332,2.786,N
1.45,1.904,2.332,2.786,N
1.45,1.9,2.332,2.786,N
1.45,1.902,2.334,2.784,N
1.45,1.904,2.332,2.788,N
1.45,1.882,2.332,2.786,N
1.446,1.9,2.332,2.786,N
1.45,1.904,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.9,2.332,2.788,N
1.446,1.884,2.332,2.786,N
1.446,1.898,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.9,2.332,2.786,N
1.45,1.9,2.332,2.786,N
1.45,1.898,2.332,2.788,N
1.446,1.88,2.332,2.788,N
1.444,1.894,2.332,2.788,N
1.45,1.898,2.332,2.788,N
1.45,1.898,2.332,2.788,N
1.45,1.9,2.334,2.788,N
1.446,1.898,2.334,2.788,N
1.444,1.882,2.332,2.788,N
1.444,1.88,2.332,2.788,N
1.446,1.898,2.334,2.788,N
1.45,1.898,2.332,2.788,N
1.45,1.898,2.332,2.788,N
1.45,1.898,2.332,2.788,N
1.446,1.89,2.332,2.788,N
1.444,1.88,2.332,2.788,N
1.446,1.898,2.334,2.788,N
1.45,1.9,2.332,2.786,N
1.45,1.898,2.332,2.786,N
1.45,1.9,2.332,2.788,N
1.446,1.882,2.332,2.788,N
1.444,1.88,2.332,2.788,N
1.446,1.898,2.332,2.786,N
1.45,1.9,2.332,2.788,N
1.45,1.9,2.332,2.788,N
1.45,1.898,2.332,2.788,N
1.446,1.878,2.332,2.788,N
1.44,1.876,2.332,2.788,N
1.44,1.892,2.334,2.788,N
1.444,1.892,2.332,2.788,N
1.446,1.892,2.332,2.788,N
1.446,1.892,2.332,2.788,N
1.444,1.878,2.332,2.788,N
1.424,1.876,2.332,2.788,N
1.428,1.882,2.332,2.788,N
1.442,1.882,2.332,2.788,N
1.442,1.886,2.332,2.788,N
1.446,1.892,2.332,2.788,N
1.444,1.88,2.332,2.788,N
1.436,1.878,2.334,2.788,N
1.428,1.884,2.332,2.788,N
1.446,1.894,2.334,2.788,N
1.446,1.894,2.334,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.884,2.332,2.788,N
1.444,1.882,2.332,2.788,N
1.446,1.894,2.334,2.788,N
1.446,1.9,2.334,2.788,N
1.45,1.9,2.334,2.788,N
1.45,1.9,2.332,2.788,N
1.446,1.884,2.332,2.788,N
1.444,1.88,2.332,2.788,N
1.44,1.884,2.332,2.788,N
1.446,1.898,2.334,2.788,N
1.45,1.9,2.332,2.788,N
1.45,1.9,2.332,2.788,N
1.446,1.894,2.332,2.788,N
1.444,1.878,2.332,2.788,N
1.44,1.89,2.334,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.9,2.334,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.884,2.332,2.788,N
1.446,1.884,2.332,2.788,N
1.446,1.9,2.334,2.788,N
1.45,1.9,2.332,2.786,N
1.45,1.9,2.332,2.786,N
1.45,1.9,2.332,2.788,N
1.446,1.88,2.332,2.788,N
1.444,1.882,2.332,2.788,N
1.446,1.894,2.332,2.788,N
1.446,1.898,2.334,2.788,N
1.898,2.332,2.788,3.242,N
1.446,1.898,2.332,2.788,N
1.446,1.88,2.332,2.788,N
1.44,1.878,2.334,2.788,N
1.444,1.894,2.334,2.788,N
1.446,1.9,2.334,2.788,N
1.45,1.9,2.334,2.788,N
1.45,1.9,2.332,2.788,N
1.446,1.892,2.332,2.788,N
1.446,1.886,2.334,2.788,N
1.446,1.9,2.334,2.788,N
1.45,1.904,2.332,2.786,N
1.45,1.902,2.334,2.788,N
1.45,1.9,2.332,2.788,N
1.446,1.894,2.332,2.788,N
1.446,1.88,2.332,2.788,N
1.444,1.892,2.332,2.786,N
1.45,1.9,2.334,2.788,N
1.45,1.9,2.332,2.786,N
1.45,1.9,2.332,2.786,N
1.45,1.898,2.332,2.788,N
1.446,1.892,2.332,2.788,N
1.446,1.898,2.332,2.786,N
1.45,1.904,2.332,2.786,N
1.45,1.9,2.332,2.786,N
1.45,1.904,2.332,2.786,N
1.45,1.9,2.332,2.788,N
1.446,1.886,2.332,2.788,N
1.446,1.89,2.332,2.786,N
1.45,1.902,2.334,2.788,N
1.45,1.9,2.332,2.786,N
1.45,1.9,2.332,2.788,N
1.45,1.9,2.334,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.892,2.334,2.788,N
1.446,1.9,2.334,2.786,N
1.45,1.902,2.334,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.902,2.332,2.788,N
1.45,1.892,2.332,2.788,N
1.446,1.892,2.332,2.786,N
1.45,1.902,2.334,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.902,2.332,2.786,N
1.45,1.902,2.334,2.788,N
1.446,1.886,2.332,2.788,N
1.446,1.884,2.332,2.788,N
1.446,1.894,2.332,2.786,N
1.45,1.9,2.332,2.788,N
1.45,1.9,2.332,2.786,N
1.45,1.9,2.332,2.788,N
1.45,1.894,2.332,2.788,N
1.446,1.878,2.332,2.788,N
1.44,1.886,2.332,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.894,2.332,2.788,N
1.446,1.88,2.332,2.788,N
1.442,1.878,2.332,2.788,N
1.438,1.882,2.332,2.788,N
1.446,1.892,2.332,2.788,N
1.446,1.892,2.332,2.788,N
1.446,1.894,2.332,2.788,N
1.444,1.88,2.332,2.788,N
1.442,1.878,2.332,2.788,N
1.44,1.884,2.334,2.788,N
1.446,1.898,2.334,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.898,2.332,2.788,N
1.446,1.878,2.332,2.788,N
1.444,1.884,2.332,2.788,N
1.446,1.898,2.332,2.788,N
